EmployeeCode,DateofJoin,DateOfRelieving,AttritionMonth,ExperienceInAGS,Experience.Range,EmployeeAge,Gender,MaritalStatus,Shift,WorkFacility,WorkLocation,JobRole,Designation,ExperienceType,LastReviewType,LastReviewDate,LastReviewRating,LastButOneReviewType,LastButOneReviewDate,LastButOneReviewRating,ProdAvgDuringNotice,QualAvgDuringNotice,ProdAvgBeforeNotice,QualAvgBeforeNotice,ProdAvgDuringNoticeRange,QualAvgDuringNoticeRange,ProdAvgBeforeNoticeRange,QualAvgBeforeNoticeRange,Course,Last30DaysLeaveCount,TotalExtraHoursWorked,Function,Shift_Name,Rating Bracket,TransportMode,Distance,TravelTimeRange,TravelTime,Availability_Filter,Available,Involuntary Exit,Voluntary Exit,VolInVol Attrition,Attrition,ExitType,ReasonofLeaving,RptEmployeeName,RptEmployeeCode,Rpt2EmployeeCode,DateofBirth,PrevShift,PrevWorkFacility,PrevWorkLocation,CurrentAddressCity,CurrentAddressPincode,PermenantAddressCity,PermenantAddressPincode,RptEffectiveFrom,RptSpanofControl,Process,Client,SubClient,ProjectEffectiveFrom,PrevVertical,PrevProcess,PrevClient,PrevSubClient,PrevEmployer,EngagementIndex,StaffingEmployeeStatus,Vertical,Department,DepartmentGroup
R10059,10/4/2016,10/14/2016,2016-10,0, Month <= 01,23,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,,,,,,,,,,BE/Btech,3,0,Voice,Night,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Drop,VenkataRaj.Mahendran,R01606,R00352,6/25/1993,,,,Hyderabad,500018,Hyderabad,500018,10/4/2016,15,AR Follow Up,AGS,AGS,10/4/2016,,,,,,,,Accounts Receivable,Revenue Cycle Management,Operations
R10060,10/4/2016,,,1, Month <= 01,22,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,1,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,8/8/1994,06:30PM-03:30AM,,,Hyderabad,500017,Hyderabad,500017,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10061,10/4/2016,,,1, Month <= 01,27,Male,Married,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Industry Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BE/Btech,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,3/20/1989,06:30PM-03:30AM,,,Hyderabad,500027,Hyderabad,500027,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,Ramakanth palvai,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10062,10/4/2016,11/8/2016,2016-11,1, Month <= 01,26,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Industry Fresher,NA,,,,,,,,,,< 80%,< 90%,,,BA/Bcom/BPharm,18,0,Voice,Night,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Drop,VenkataRaj.Mahendran,R01606,R00352,11/16/1990,,,,K.V.Rangareddy,500060,K.V.Rangareddy,500060,10/4/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,T sandeep kumar,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10063,10/4/2016,,,1, Month <= 01,24,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Industry Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BE/Btech,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,6/11/1992,06:30PM-03:30AM,,,Hyderabad,500015,Hyderabad,500015,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10064,10/4/2016,,,1, Month <= 01,20,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Industry Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,HSC,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,8/25/1996,06:30PM-03:30AM,,,Hyderabad,500010,Hyderabad,500087,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,polepaka uday,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10065,10/4/2016,,,1, Month <= 01,26,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Industry Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BE/Btech,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,5/15/1990,06:30PM-03:30AM,,,Hyderabad,500056,Hyderabad,500056,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,Sutherland Global Services,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10066,10/4/2016,,,1, Month <= 01,21,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BE/Btech,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,8/7/1995,06:30PM-03:30AM,,,Ranga Reddy,500072,Ranga Reddy,500072,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10067,10/4/2016,,,1, Month <= 01,23,Female,Married,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,6/23/1993,,,,Secunderabad,500003,Secunderabad,500003,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10068,10/4/2016,10/11/2016,2016-10,0, Month <= 01,21,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,,,,,,,,,,BA/Bcom/BPharm,3,0,Voice,Night,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Drop,VenkataRaj.Mahendran,R01606,R00352,3/27/1995,,,,Ranga Reddy,500072,Medak,502110,10/4/2016,14,AR Follow Up,AGS,AGS,10/4/2016,,,,,,,,Accounts Receivable,Revenue Cycle Management,Operations
R10069,10/4/2016,,,1, Month <= 01,21,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,8/29/1995,06:30PM-03:30AM,,,Hyderabad,500032,Hyderabad,500032,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10070,10/4/2016,,,1, Month <= 01,23,Female,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,5/25/1993,06:30PM-03:30AM,,,Hyderabad,500013,Hyderabad,500013,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10071,10/4/2016,,,1, Month <= 01,23,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,2/27/1993,06:30PM-03:30AM,,,Hyderabad,500015,Hyderabad,500015,10/28/2016,,AR Follow Up,AGS,AGS,10/4/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10072,10/4/2016,,,1, Month <= 01,22,Male,UnMarried,06:00PM-03:00AM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,2.5,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,VenkatSrinivas.Surendaran,R01391,R09999,3/25/1994,06:30PM-03:30AM,Tidel 5th,Chennai,Tambaram,600045,Tambaram,600045,10/27/2016,,AR Follow Up,Ensemble,Mercy Health,11/9/2016,AR,AR Follow Up,AGS,AGS,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10073,10/4/2016,10/12/2016,2016-10,0, Month <= 01,21,Female,UnMarried,06:30PM-03:30AM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,,,,,,,,,,BA/Bcom/BPharm,2,0,Voice,Night,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Poor Performance,Aravindan.Adhikesavan,R03396,R00352,5/17/1995,,,,Chennai,600041,Coimbatore,641012,10/4/2016,27,AR Follow Up,AGS,AGS,10/4/2016,,,,,,,,Accounts Receivable,Revenue Cycle Management,Operations
R10074,10/5/2016,,,1, Month <= 01,27,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,1,3,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Ravi.Pasupuleti,R05794,R10048,7/4/1989,06:30PM-03:30AM,,,Hyderabad,500032,Hyderabad,500032,10/5/2016,,AR Follow Up,AdvancedMD,AdvancedMD,10/5/2016,,,,,K Bharath Kumar,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10075,10/5/2016,,,1, Month <= 01,27,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,0,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Prabagaran.Ramar,R02815,R00758,11/29/1989,,,,Ranga Reddy,500008,Ranga Reddy,500008,11/9/2016,,AR Follow Up,MedAssets,RUMC,10/6/2016,,,,,Hinduja Global Solutions,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10076,10/5/2016,,,1, Month <= 01,25,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,3,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Naveen.Sounder,R06097,R09763,3/15/1991,06:30PM-03:30AM,,,K.V.Rangareddy,500060,K.V.Rangareddy,500060,10/5/2016,,AR Follow Up,Rural Metro,Rural Metro,10/5/2016,,,,,,Green,FTE-Ramp Up,Accounts Receivable,Revenue Cycle Management,Operations
R10078,10/6/2016,,,1, Month <= 01,23,Male,UnMarried,06:00PM-03:00AM,NMR,Chennai,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,100,98,,,095 - 100 %,095 - 098 %,0%,0%,BE/Btech,1.5,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Mahendran.Rajendran,R03640,R00264,4/6/1993,06:30PM-03:30AM,NMR,Chennai,Tambaram,600045,Tambaram,600045,10/21/2016,,AR Follow Up,MSOC,MSOC,10/6/2016,,,,,AJUBA,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10079,10/6/2016,10/20/2016,2016-10,0, Month <= 01,24,Male,NA,06:30PM-03:30AM,NMR,Chennai,Team Member,Process Associate - Level 2,Lateral,NA,,,,,,,,,,,,,,NA,9,0,Voice,Night,NA,NA,,,0,Employee Left,0,0,0,0,1,Drop out,Job abandonment,nandha.kumar,R00264,R08188,8/8/1992,,,,,,,,10/6/2016,12,AR Follow Up,MSOC,MSOC,10/17/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10080,10/6/2016,,,1, Month <= 01,22,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,3,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,SwapnaRani.Chamanthi,R06122,R09763,6/11/1994,06:30PM-03:30AM,,,Hyderabad,500038,Kurnool,518350,10/17/2016,,AR Follow Up,Mission Health,Mission Health,10/21/2016,AR,AR Follow Up,Rural Metro,Rural Metro,Data Marshall,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10081,10/3/2016,,,1, Month <= 01,28,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Leader,Team Leader,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,1,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,paul.victor,R00463,R03548,7/6/1988,,HYD,Hyderabad,Hyderabad,500039,Bagepalli,563135,10/7/2016,,AR Follow Up,SG,SG,10/25/2016,AR,AR Follow Up,Mission Health,Mission Health,IKS Health Pvt Ltd,Green,TTL&Above,Accounts Receivable,Revenue Cycle Management,Operations
R10100,10/12/2016,,,1, Month <= 01,27,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,MBA,1,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,3/13/1989,06:30PM-03:30AM,,,Hyderabad,500011,Hyderabad,500011,10/28/2016,,AR Follow Up,AGS,AGS,10/13/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10101,10/12/2016,,,1, Month <= 01,21,Male,UnMarried,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,100,,,0%,098 - 100 %,0%,0%,BA/Bcom/BPharm,1,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Divya.Jagannathan,R03927,R09999,8/14/1995,06:30PM-03:30AM,,,Hyderabad,500014,Siddipet,502103,10/28/2016,,AR Follow Up,AGS,AGS,10/13/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10102,10/13/2016,,,1, Month <= 01,32,Male,Married,06:00PM-03:00AM,NMR,Chennai,Team Member,Process Associate - Level 2,Lateral,NA,,,,,0,100,98,,,095 - 100 %,095 - 098 %,0%,0%,BSc,3,0,Voice,Night,E,Two Wheeler,,,0,Current Employee,1,0,0,0,0,,,Mahendran.Rajendran,R03640,R00264,7/28/1984,06:30PM-03:30AM,,,Chennai,600094,Chennai,600094,10/21/2016,,AR Follow Up,MSOC,MSOC,10/13/2016,,,,,TATA CONSULTANCY LTD,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10103,10/13/2016,,,1, Month <= 01,26,Male,UnMarried,06:00PM-03:00AM,NMR,Chennai,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,100,98,,,095 - 100 %,095 - 098 %,0%,0%,BSc,3,0,Voice,Night,E,Two Wheeler,,,0,Current Employee,1,0,0,0,0,,,Mahendran.Rajendran,R03640,R00264,11/15/1990,06:30PM-03:30AM,NMR,Chennai,Chennai,600094,Chennai,600094,10/21/2016,,AR Follow Up,MSOC,MSOC,10/13/2016,,,,,Lister Technologies,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10104,10/13/2016,,,1, Month <= 01,26,Female,Married,06:00PM-03:00AM,Prince Infocity,Chennai,Team Member,Quality Analyst - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BSc,1,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Appavu.RajaDurai,R01985,R00401,5/5/1990,06:30PM-03:30AM,,,Thiruvallur,603103,Thiruvallur,603103,11/15/2016,,AR Follow Up,RTI,RTI,10/14/2016,,,,,Saranya Kumaresan,Green,QA,Accounts Receivable,Revenue Cycle Management,Operations
R10106,10/13/2016,,,1, Month <= 01,26,Female,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Quality Analyst - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,ME/Mtech,3,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Beryl.Gnanaprakasam,R00991,R00014,11/1/1990,,,,Hyderabad,500010,Hyderabad,500010,11/15/2016,,AR Follow Up,Ensemble,Mercy Health,10/24/2016,AR,AR Follow Up,McKesson,MERCY,Infinx Services Pvt Ltd,Green,QA,Accounts Receivable,Revenue Cycle Management,Operations
R10107,10/13/2016,,,1, Month <= 01,25,Male,UnMarried,06:30PM-03:30AM,HYD,Hyderabad,Team Member,Quality Analyst - Level 1,Lateral,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,2,26,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,mohankanta.srinivasulu,R00329,U00043,7/27/1991,,,,Hyderabad,500013,Hyderabad,500013,11/23/2016,,AR Follow Up,MedAssets,Centegra,10/14/2016,,,,,IKS HEALTH,Green,QA,Accounts Receivable,Revenue Cycle Management,Operations
R10108,10/13/2016,,,1, Month <= 01,29,Male,Married,06:00PM-03:00AM,HYD,Hyderabad,Team Member,Quality Analyst - Level 1,Lateral,NA,,,,,,,,,,,,,,BA/Bcom/BPharm,10,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Manikasankar.Ambalam,R00808,R00014,8/25/1987,06:30PM-03:30AM,,,Hyderabad,500089,Hyderabad,500089,10/14/2016,16,AR Follow Up,Rural Metro,Rural Metro,10/14/2016,,,,,NOVASYS HEALTH SYSTEMS,Green,QA,Accounts Receivable,Revenue Cycle Management,Operations
R10109,10/17/2016,,,1, Month <= 01,25,Male,UnMarried,06:30PM-03:30AM,NMR,Chennai,Team Member,Process Associate - Level 1,Lateral,NA,,,,,0,,98,,,0%,095 - 098 %,0%,0%,BE/Btech,3,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Visalakshhi.Saivarajan,R02763,R03738,8/17/1991,,,,Chennai,600083,Chennai,600083,11/4/2016,,AR Follow Up,Duke,Physicians,10/17/2016,,,,,Ajuba,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10110,10/17/2016,,,1, Month <= 01,26,Male,UnMarried,06:30PM-03:30AM,NMR,Chennai,Team Member,Process Associate - Level 2,Lateral,NA,,,,,0,,98,,,0%,095 - 098 %,0%,0%,BE/Btech,3,0,Voice,Night,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Visalakshhi.Saivarajan,R02763,R03738,11/15/1990,,,,Chennai,600118,Chennai,600118,11/4/2016,,AR Follow Up,Duke,Physicians,10/17/2016,AR,AR Follow Up,Duke,Physicians,Raj kumarM,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10112,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Shinoj.Somanathan,R05992,R00512,11/20/1992,08:00AM-05:00PM,Tidel 5th,Chennai,Tiruvallur,602024,Tiruvallur,602024,11/9/2016,,AR Follow Up,Baptist Health,Baptist,11/9/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10113,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BCA/BBA,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,VinodhKumar.Sekar,R04245,R00542,6/5/1992,,Tidel 5th,Chennai,Avadi,600054,Vellore,606601,11/7/2016,,AR Follow Up,RTI,RTI,11/13/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10114,10/18/2016,,,1, Month <= 01,26,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,3,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,VinodhKumar.Sekar,R04245,R00542,6/20/1990,,Tidel 5th,Chennai,Chennai,600004,Tirunelveli,627425,11/7/2016,,AR Follow Up,RTI,RTI,11/13/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10115,10/18/2016,11/3/2016,2016-11,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,,,,,,,,,,BE/Btech,3,0,Non-Voice,Day,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Drop,HariHaran.Mohan,R03160,R00352,10/13/1992,,,,Perungudi,600096,Perungudi,600096,10/18/2016,20,AR Follow Up,AGS,AGS,10/21/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10116,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,3,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Jaffer.AliMohamed,R03239,R00267,10/1/1992,08:00AM-05:00PM,Tidel 5th,Chennai,Perungudi,600096,Thanjavur,612001,11/9/2016,,AR Follow Up,Presence Health,Presence Health,11/14/2016,AR,AR Follow Up,AGS,AGS,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10117,10/18/2016,,,1, Month <= 01,22,Female,Married,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BCA/BBA,3,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Jaffer.AliMohamed,R03239,R00267,9/28/1994,08:00AM-05:00PM,Tidel 5th,Chennai,Poonamallee,600056,Poonamallee,600056,11/9/2016,,AR Follow Up,Presence Health,Presence Health,11/14/2016,AR,AR Follow Up,AGS,AGS,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10118,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Prince Infocity,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,MBA,8,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Jaffer.AliMohamed,R03239,R00267,4/13/1992,08:00AM-05:00PM,Tidel 5th,Chennai,Chennai,600044,Chennai,600044,11/9/2016,,AR Follow Up,Presence Health,Presence Health,11/14/2016,AR,AR Follow Up,AGS,AGS,TAGORE MEDICAL COLLEGE,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10119,10/18/2016,11/3/2016,2016-11,1, Month <= 01,20,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,,,,,,,,,,BA/Bcom/BPharm,3,0,Non-Voice,Day,NA,Cab,,,0,Employee Left,0,0,0,0,1,Training,Drop,HariHaran.Mohan,R03160,R00352,2/4/1996,,,,Chennai,600085,Chennai,600085,10/18/2016,20,AR Follow Up,AGS,AGS,10/21/2016,,,,,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10120,10/18/2016,,,1, Month <= 01,21,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BSc,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,HariHaran.Mohan,R03160,R00352,8/21/1995,08:00AM-05:00PM,Tidel 5th,Chennai,Chennai,600012,Chennai,600012,11/17/2016,,AR Follow Up,MedAssets,RUMC,11/23/2016,AR,AR Follow Up,AGS,AGS,,Green,,Accounts Receivable,Revenue Cycle Management,Operations
R10121,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,balasundaram.pattabiraman,R00512,R01697,10/11/1992,08:00AM-05:00PM,Tidel 5th,Chennai,Chennai,600042,Dharmapuri,635205,11/9/2016,,AR Follow Up,AGS,AGS,10/21/2016,,,,,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10122,10/18/2016,,,1, Month <= 01,23,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BSc,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,VinodhKumar.Sekar,R04245,R00542,4/3/1993,,Tidel 5th,Chennai,Chennai,600001,Chennai,600001,11/7/2016,,AR Follow Up,RTI,RTI,11/13/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10123,10/18/2016,,,1, Month <= 01,21,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BA/Bcom/BPharm,4,0,Non-Voice,Day,E,Two Wheeler,,,0,Current Employee,1,0,0,0,0,,,Shinoj.Somanathan,R05992,R00512,4/6/1995,08:00AM-05:00PM,Tidel 5th,Chennai,Perungudi,600096,Perungudi,600096,11/9/2016,,AR Follow Up,Baptist Health,Baptist,11/9/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10124,10/18/2016,,,1, Month <= 01,21,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BSc,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,VinodhKumar.Sekar,R04245,R00542,9/3/1995,,Tidel 5th,Chennai,Chennai,600062,Chennai,600062,11/7/2016,,AR Follow Up,RTI,RTI,11/13/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
R10125,10/18/2016,,,1, Month <= 01,24,Male,UnMarried,08:00AM-05:00PM,Tidel 5th,Chennai,Team Member,Trainee - Process Associate,Fresher,NA,,,,,0,,,,,0%,0%,0%,0%,BE/Btech,4,0,Non-Voice,Day,E,Cab,,,0,Current Employee,1,0,0,0,0,,,Shinoj.Somanathan,R05992,R00512,5/2/1992,08:00AM-05:00PM,Tidel 5th,Chennai,Chennai,600001,Sivaganga,623409,11/9/2016,,AR Follow Up,Baptist Health,Baptist,11/9/2016,AR,AR Follow Up,AGS,AGS,,Green,OJT,Accounts Receivable,Revenue Cycle Management,Operations
